Store,Date,Predicted_Sales
920,2015-09-05,1682.872
920,2015-09-06,1690.4702
920,2015-09-07,1716.2012
920,2015-09-08,1739.5651
920,2015-09-09,1747.7653
920,2015-09-10,1744.895
920,2015-09-11,1738.707
919,2015-08-01,1582.9873
919,2015-08-02,1458.092
919,2015-08-03,1577.9492
919,2015-08-04,1633.2974
919,2015-08-05,1642.4539
919,2015-08-06,1637.8759
919,2015-08-07,1641.0917
919,2015-08-08,1582.9873
919,2015-08-09,1458.092
919,2015-08-10,1577.9492
919,2015-08-11,1633.2974
919,2015-08-12,1642.4539
919,2015-08-13,1637.8759
919,2015-08-14,1641.0917
919,2015-08-15,1582.9873
919,2015-08-16,1458.092
919,2015-08-17,1577.9492
919,2015-08-18,1633.2974
919,2015-08-19,1642.4539
919,2015-08-20,1637.8759
919,2015-08-21,1641.0917
919,2015-08-22,1582.9873
919,2015-08-23,1458.092
919,2015-08-24,1577.9492
919,2015-08-25,1633.2974
919,2015-08-26,1642.4539
919,2015-08-27,1637.8759
919,2015-08-28,1641.0917
919,2015-08-29,1582.9873
919,2015-08-30,1458.092
919,2015-08-31,1577.9492
919,2015-09-01,1633.2974
919,2015-09-02,1642.4539
919,2015-09-03,1637.8759
919,2015-09-04,1641.0917
919,2015-09-05,1582.9873
919,2015-09-06,1458.092
919,2015-09-07,1577.9492
919,2015-09-08,1633.2974
919,2015-09-09,1642.4539
919,2015-09-10,1637.8759
919,2015-09-11,1641.0917
918,2015-08-01,1553.169
918,2015-08-02,1419.347
918,2015-08-03,1547.8511
918,2015-08-04,1593.1743
918,2015-08-05,1599.1428
918,2015-08-06,1594.6854
918,2015-08-07,1628.4028
918,2015-08-08,1553.169
918,2015-08-09,1419.347
918,2015-08-10,1547.8511
918,2015-08-11,1593.1743
918,2015-08-12,1599.1428
918,2015-08-13,1594.6854
918,2015-08-14,1628.4028
918,2015-08-15,1553.169
918,2015-08-16,1419.347
918,2015-08-17,1547.8511
918,2015-08-18,1593.1743
918,2015-08-19,1599.1428
918,2015-08-20,1594.6854
918,2015-08-21,1628.4028
918,2015-08-22,1553.169
918,2015-08-23,1419.347
918,2015-08-24,1547.8511
918,2015-08-25,1593.1743
918,2015-08-26,1599.1428
918,2015-08-27,1594.6854
918,2015-08-28,1628.4028
918,2015-08-29,1553.169
918,2015-08-30,1419.347
918,2015-08-31,1547.8511
918,2015-09-01,1593.1743
918,2015-09-02,1599.1428
918,2015-09-03,1594.6854
918,2015-09-04,1628.4028
918,2015-09-05,1553.169
918,2015-09-06,1419.347
918,2015-09-07,1547.8511
918,2015-09-08,1593.1743
918,2015-09-09,1599.1428
918,2015-09-10,1594.6854
918,2015-09-11,1628.4028
917,2015-08-01,1571.0789
917,2015-08-02,1471.8573
917,2015-08-03,1570.1683
917,2015-08-04,1614.1385
917,2015-08-05,1619.082
917,2015-08-06,1614.5691
917,2015-08-07,1611.7113
917,2015-08-08,1571.0789
917,2015-08-09,1471.8573
917,2015-08-10,1570.1683
917,2015-08-11,1614.1385
917,2015-08-12,1619.082
917,2015-08-13,1614.5691
917,2015-08-14,1611.7113
917,2015-08-15,1571.0789
917,2015-08-16,1471.8573
917,2015-08-17,1570.1683
917,2015-08-18,1614.1385
917,2015-08-19,1619.082
917,2015-08-20,1614.5691
917,2015-08-21,1611.7113
917,2015-08-22,1571.0789
917,2015-08-23,1471.8573
917,2015-08-24,1570.1683
917,2015-08-25,1614.1385
917,2015-08-26,1619.082
917,2015-08-27,1614.5691
917,2015-08-28,1611.7113
917,2015-08-29,1571.0789
917,2015-08-30,1471.8573
917,2015-08-31,1570.1683
917,2015-09-01,1614.1385
917,2015-09-02,1619.082
917,2015-09-03,1614.5691
917,2015-09-04,1611.7113
917,2015-09-05,1571.0789
917,2015-09-06,1471.8573
917,2015-09-07,1570.1683
917,2015-09-08,1614.1385
917,2015-09-09,1619.082
917,2015-09-10,1614.5691
917,2015-09-11,1611.7113
916,2015-08-01,1130.9313
916,2015-08-02,1025.4644
916,2015-08-03,1114.1611
916,2015-08-04,1137.8514
916,2015-08-05,1140.9836
916,2015-08-06,1137.8026
916,2015-08-07,1155.8894
916,2015-08-08,1130.9313
916,2015-08-09,1025.4644
916,2015-08-10,1114.1611
916,2015-08-11,1137.8514
916,2015-08-12,1140.9836
916,2015-08-13,1137.8026
916,2015-08-14,1155.8894
916,2015-08-15,1130.9313
916,2015-08-16,1025.4644
916,2015-08-17,1114.1611
916,2015-08-18,1137.8514
916,2015-08-19,1140.9836
916,2015-08-20,1137.8026
916,2015-08-21,1155.8894
916,2015-08-22,1130.9313
916,2015-08-23,1025.4644
916,2015-08-24,1114.1611
916,2015-08-25,1137.8514
916,2015-08-26,1140.9836
916,2015-08-27,1137.8026
916,2015-08-28,1155.8894
916,2015-08-29,1130.9313
916,2015-08-30,1025.4644
916,2015-08-31,1114.1611
916,2015-09-01,1137.8514
916,2015-09-02,1140.9836
916,2015-09-03,1137.8026
916,2015-09-04,1155.8894
916,2015-09-05,1130.9313
916,2015-09-06,1025.4644
916,2015-09-07,1114.1611
916,2015-09-08,1137.8514
916,2015-09-09,1140.9836
916,2015-09-10,1137.8026
916,2015-09-11,1155.8894
915,2015-08-01,1881.8146
915,2015-08-02,1903.3901
915,2015-08-03,1907.4381
915,2015-08-04,1937.2319
915,2015-08-05,1942.4663
915,2015-08-06,1939.2764
915,2015-08-07,1993.8228
915,2015-08-08,1881.8146
915,2015-08-09,1903.3901
915,2015-08-10,1907.4381
915,2015-08-11,1937.2319
915,2015-08-12,1942.4663
915,2015-08-13,1939.2764
915,2015-08-14,1993.8228
915,2015-08-15,1881.8146
915,2015-08-16,1903.3901
915,2015-08-17,1907.4381
915,2015-08-18,1937.2319
915,2015-08-19,1942.4663
915,2015-08-20,1939.2764
915,2015-08-21,1993.8228
915,2015-08-22,1881.8146
915,2015-08-23,1903.3901
915,2015-08-24,1907.4381
915,2015-08-25,1937.2319
915,2015-08-26,1942.4663
915,2015-08-27,1939.2764
915,2015-08-28,1993.8228
915,2015-08-29,1881.8146
915,2015-08-30,1903.3901
915,2015-08-31,1907.4381
915,2015-09-01,1937.2319
915,2015-09-02,1942.4663
915,2015-09-03,1939.2764
915,2015-09-04,1993.8228
915,2015-09-05,1881.8146
915,2015-09-06,1903.3901
915,2015-09-07,1907.4381
915,2015-09-08,1937.2319
915,2015-09-09,1942.4663
915,2015-09-10,1939.2764
915,2015-09-11,1993.8228
914,2015-08-01,1691.0559
914,2015-08-02,1544.1105
914,2015-08-03,1695.2349
914,2015-08-04,1725.6394
914,2015-08-05,1736.2375
914,2015-08-06,1733.3862
914,2015-08-07,1769.7542
914,2015-08-08,1691.0559
914,2015-08-09,1544.1105
914,2015-08-10,1695.2349
914,2015-08-11,1725.6394
914,2015-08-12,1736.2375
914,2015-08-13,1733.3862
914,2015-08-14,1769.7542
914,2015-08-15,1691.0559
914,2015-08-16,1544.1105
914,2015-08-17,1695.2349
914,2015-08-18,1725.6394
914,2015-08-19,1736.2375
914,2015-08-20,1733.3862
914,2015-08-21,1769.7542
914,2015-08-22,1691.0559
914,2015-08-23,1544.1105
914,2015-08-24,1695.2349
914,2015-08-25,1725.6394
914,2015-08-26,1736.2375
914,2015-08-27,1733.3862
914,2015-08-28,1769.7542
914,2015-08-29,1691.0559
914,2015-08-30,1544.1105
914,2015-08-31,1695.2349
914,2015-09-01,1725.6394
914,2015-09-02,1736.2375
914,2015-09-03,1733.3862
914,2015-09-04,1769.7542
914,2015-09-05,1691.0559
914,2015-09-06,1544.1105
914,2015-09-07,1695.2349
914,2015-09-08,1725.6394
914,2015-09-09,1736.2375
914,2015-09-10,1733.3862
914,2015-09-11,1769.7542
913,2015-08-01,1219.4799
913,2015-08-02,1125.3839
913,2015-08-03,1166.0894
913,2015-08-04,1202.526
913,2015-08-05,1205.8362
913,2015-08-06,1202.4744
913,2015-08-07,1213.3394
913,2015-08-08,1219.4799
913,2015-08-09,1125.3839
913,2015-08-10,1166.0894
913,2015-08-11,1202.526
913,2015-08-12,1205.8362
913,2015-08-13,1202.4744
913,2015-08-14,1213.3394
913,2015-08-15,1219.4799
913,2015-08-16,1125.3839
913,2015-08-17,1166.0894
913,2015-08-18,1202.526
913,2015-08-19,1205.8362
913,2015-08-20,1202.4744
913,2015-08-21,1213.3394
913,2015-08-22,1219.4799
913,2015-08-23,1125.3839
913,2015-08-24,1166.0894
913,2015-08-25,1202.526
913,2015-08-26,1205.8362
913,2015-08-27,1202.4744
913,2015-08-28,1213.3394
913,2015-08-29,1219.4799
913,2015-08-30,1125.3839
913,2015-08-31,1166.0894
913,2015-09-01,1202.526
913,2015-09-02,1205.8362
913,2015-09-03,1202.4744
913,2015-09-04,1213.3394
913,2015-09-05,1219.4799
913,2015-09-06,1125.3839
913,2015-09-07,1166.0894
913,2015-09-08,1202.526
913,2015-09-09,1205.8362
913,2015-09-10,1202.4744
913,2015-09-11,1213.3394
912,2015-08-01,1569.0367
912,2015-08-02,1451.4711
912,2015-08-03,1437.4978
912,2015-08-04,1608.1938
912,2015-08-05,1612.6198
912,2015-08-06,1608.1249
912,2015-08-07,1637.9696
912,2015-08-08,1569.0367
912,2015-08-09,1451.4711
912,2015-08-10,1437.4978
912,2015-08-11,1608.1938
912,2015-08-12,1612.6198
912,2015-08-13,1608.1249
912,2015-08-14,1637.9696
912,2015-08-15,1569.0367
912,2015-08-16,1451.4711
912,2015-08-17,1437.4978
912,2015-08-18,1608.1938
912,2015-08-19,1612.6198
912,2015-08-20,1608.1249
912,2015-08-21,1637.9696
912,2015-08-22,1569.0367
912,2015-08-23,1451.4711
912,2015-08-24,1437.4978
912,2015-08-25,1608.1938
912,2015-08-26,1612.6198
912,2015-08-27,1608.1249
912,2015-08-28,1637.9696
912,2015-08-29,1569.0367
912,2015-08-30,1451.4711
912,2015-08-31,1437.4978
912,2015-09-01,1608.1938
912,2015-09-02,1612.6198
912,2015-09-03,1608.1249
912,2015-09-04,1637.9696
912,2015-09-05,1569.0367
912,2015-09-06,1451.4711
912,2015-09-07,1437.4978
912,2015-09-08,1608.1938
912,2015-09-09,1612.6198
912,2015-09-10,1608.1249
912,2015-09-11,1637.9696
911,2015-08-01,1567.241
911,2015-08-02,1396.1869
911,2015-08-03,1551.5276
911,2015-08-04,1596.9583
911,2015-08-05,1608.0688
911,2015-08-06,1603.5867
911,2015-08-07,1633.949
911,2015-08-08,1567.241
911,2015-08-09,1396.1869
911,2015-08-10,1551.5276
911,2015-08-11,1596.9583
911,2015-08-12,1608.0688
911,2015-08-13,1603.5867
911,2015-08-14,1633.949
911,2015-08-15,1567.241
911,2015-08-16,1396.1869
911,2015-08-17,1551.5276
911,2015-08-18,1596.9583
911,2015-08-19,1608.0688
911,2015-08-20,1603.5867
911,2015-08-21,1633.949
911,2015-08-22,1567.241
911,2015-08-23,1396.1869
911,2015-08-24,1551.5276
911,2015-08-25,1596.9583
911,2015-08-26,1608.0688
911,2015-08-27,1603.5867
911,2015-08-28,1633.949
911,2015-08-29,1567.241
911,2015-08-30,1396.1869
911,2015-08-31,1551.5276
911,2015-09-01,1596.9583
911,2015-09-02,1608.0688
911,2015-09-03,1603.5867
911,2015-09-04,1633.949
911,2015-09-05,1567.241
911,2015-09-06,1396.1869
911,2015-09-07,1551.5276
911,2015-09-08,1596.9583
911,2015-09-09,1608.0688
911,2015-09-10,1603.5867
911,2015-09-11,1633.949
910,2015-08-01,1703.0979
910,2015-08-02,1461.0813
910,2015-08-03,1726.3945
910,2015-08-04,1757.3577
910,2015-08-05,1769.7001
910,2015-08-06,1766.7937
910,2015-08-07,1830.4209
910,2015-08-08,1703.0979
910,2015-08-09,1461.0813
910,2015-08-10,1726.3945
910,2015-08-11,1757.3577
910,2015-08-12,1769.7001
910,2015-08-13,1766.7937
910,2015-08-14,1830.4209
910,2015-08-15,1703.0979
910,2015-08-16,1461.0813
910,2015-08-17,1726.3945
910,2015-08-18,1757.3577
910,2015-08-19,1769.7001
910,2015-08-20,1766.7937
910,2015-08-21,1830.4209
910,2015-08-22,1703.0979
910,2015-08-23,1461.0813
910,2015-08-24,1726.3945
910,2015-08-25,1757.3577
910,2015-08-26,1769.7001
910,2015-08-27,1766.7937
910,2015-08-28,1830.4209
910,2015-08-29,1703.0979
910,2015-08-30,1461.0813
910,2015-08-31,1726.3945
910,2015-09-01,1757.3577
910,2015-09-02,1769.7001
910,2015-09-03,1766.7937
910,2015-09-04,1830.4209
910,2015-09-05,1703.0979
910,2015-09-06,1461.0813
910,2015-09-07,1726.3945
910,2015-09-08,1757.3577
910,2015-09-09,1769.7001
910,2015-09-10,1766.7937
910,2015-09-11,1830.4209
924,2015-08-01,1798.6938
924,2015-08-02,1606.5673
924,2015-08-03,1770.3698
924,2015-08-04,1799.8845
924,2015-08-05,1808.0186
924,2015-08-06,1805.0493
924,2015-08-07,1851.4641
924,2015-08-08,1798.6938
924,2015-08-09,1606.5673
924,2015-08-10,1770.3698
924,2015-08-11,1799.8845
924,2015-08-12,1808.0186
924,2015-08-13,1805.0493
924,2015-08-14,1851.4641
924,2015-08-15,1798.6938
924,2015-08-16,1606.5673
924,2015-08-17,1770.3698
924,2015-08-18,1799.8845
924,2015-08-19,1808.0186
924,2015-08-20,1805.0493
924,2015-08-21,1851.4641
924,2015-08-22,1798.6938
924,2015-08-23,1606.5673
924,2015-08-24,1770.3698
924,2015-08-25,1799.8845
924,2015-08-26,1808.0186
924,2015-08-27,1805.0493
924,2015-08-28,1851.4641
924,2015-08-29,1798.6938
924,2015-08-30,1606.5673
924,2015-08-31,1770.3698
924,2015-09-01,1799.8845
924,2015-09-02,1808.0186
924,2015-09-03,1805.0493
924,2015-09-04,1851.4641
924,2015-09-05,1798.6938
924,2015-09-06,1606.5673
924,2015-09-07,1770.3698
924,2015-09-08,1799.8845
924,2015-09-09,1808.0186
924,2015-09-10,1805.0493
924,2015-09-11,1851.4641
941,2015-08-01,1585.1475
941,2015-08-02,1421.4155
941,2015-08-03,1623.4758
941,2015-08-04,1642.9131
941,2015-08-05,1653.0035
941,2015-08-06,1650.2887
941,2015-08-07,1675.1182
941,2015-08-08,1585.1475
941,2015-08-09,1421.4155
941,2015-08-10,1623.4758
941,2015-08-11,1642.9131
941,2015-08-12,1653.0035
941,2015-08-13,1650.2887
941,2015-08-14,1675.1182
941,2015-08-15,1585.1475
941,2015-08-16,1421.4155
941,2015-08-17,1623.4758
941,2015-08-18,1642.9131
941,2015-08-19,1653.0035
941,2015-08-20,1650.2887
941,2015-08-21,1675.1182
941,2015-08-22,1585.1475
941,2015-08-23,1421.4155
941,2015-08-24,1623.4758
941,2015-08-25,1642.9131
941,2015-08-26,1653.0035
941,2015-08-27,1650.2887
941,2015-08-28,1675.1182
941,2015-08-29,1585.1475
941,2015-08-30,1421.4155
941,2015-08-31,1623.4758
941,2015-09-01,1642.9131
941,2015-09-02,1653.0035
941,2015-09-03,1650.2887
941,2015-09-04,1675.1182
941,2015-09-05,1585.1475
941,2015-09-06,1421.4155
941,2015-09-07,1623.4758
941,2015-09-08,1642.9131
941,2015-09-09,1653.0035
941,2015-09-10,1650.2887
941,2015-09-11,1675.1182
942,2015-08-01,1863.1278
942,2015-08-02,1705.9067
942,2015-08-03,1902.0121
942,2015-08-04,1936.1232
942,2015-08-05,1949.7203
942,2015-08-06,1946.5184
942,2015-08-07,1981.3848
942,2015-08-08,1863.1278
942,2015-08-09,1705.9067
942,2015-08-10,1902.0121
942,2015-08-11,1936.1232
942,2015-08-12,1949.7203
942,2015-08-13,1946.5184
942,2015-08-14,1981.3848
942,2015-08-15,1863.1278
942,2015-08-16,1705.9067
942,2015-08-17,1902.0121
942,2015-08-18,1936.1232
942,2015-08-19,1949.7203
942,2015-08-20,1946.5184
942,2015-08-21,1981.3848
942,2015-08-22,1863.1278
942,2015-08-23,1705.9067
942,2015-08-24,1902.0121
942,2015-08-25,1936.1232
942,2015-08-26,1949.7203
942,2015-08-27,1946.5184
942,2015-08-28,1981.3848
942,2015-08-29,1863.1278
942,2015-08-30,1705.9067
942,2015-08-31,1902.0121
942,2015-09-01,1936.1232
942,2015-09-02,1949.7203
942,2015-09-03,1946.5184
942,2015-09-04,1981.3848
942,2015-09-05,1863.1278
942,2015-09-06,1705.9067
942,2015-09-07,1902.0121
942,2015-09-08,1936.1232
942,2015-09-09,1949.7203
942,2015-09-10,1946.5184
942,2015-09-11,1981.3848
943,2015-08-01,1627.0344
943,2015-08-02,1449.4585
943,2015-08-03,1639.2213
943,2015-08-04,1687.2181
943,2015-08-05,1701.5035
943,2015-08-06,1696.761
943,2015-08-07,1730.054
943,2015-08-08,1627.0344
943,2015-08-09,1449.4585
943,2015-08-10,1639.2213
943,2015-08-11,1687.2181
943,2015-08-12,1701.5035
943,2015-08-13,1696.761
943,2015-08-14,1730.054
943,2015-08-15,1627.0344
943,2015-08-16,1449.4585
943,2015-08-17,1639.2213
943,2015-08-18,1687.2181
943,2015-08-19,1701.5035
943,2015-08-20,1696.761
943,2015-08-21,1730.054
943,2015-08-22,1627.0344
943,2015-08-23,1449.4585
943,2015-08-24,1639.2213
943,2015-08-25,1687.2181
943,2015-08-26,1701.5035
943,2015-08-27,1696.761
943,2015-08-28,1730.054
943,2015-08-29,1627.0344
943,2015-08-30,1449.4585
943,2015-08-31,1639.2213
943,2015-09-01,1687.2181
943,2015-09-02,1701.5035
943,2015-09-03,1696.761
943,2015-09-04,1730.054
943,2015-09-05,1627.0344
943,2015-09-06,1449.4585
943,2015-09-07,1639.2213
943,2015-09-08,1687.2181
943,2015-09-09,1701.5035
943,2015-09-10,1696.761
943,2015-09-11,1730.054
974,2015-08-01,1444.5306
974,2015-08-02,1451.0535
974,2015-08-03,1414.2124
974,2015-08-04,1442.3198
974,2015-08-05,1444.856
974,2015-08-06,1442.4829
974,2015-08-07,1460.2449
974,2015-08-08,1444.5306
974,2015-08-09,1451.0535
974,2015-08-10,1414.2124
974,2015-08-11,1442.3198
974,2015-08-12,1444.856
974,2015-08-13,1442.4829
974,2015-08-14,1460.2449
974,2015-08-15,1444.5306
974,2015-08-16,1451.0535
974,2015-08-17,1414.2124
974,2015-08-18,1442.3198
974,2015-08-19,1444.856
974,2015-08-20,1442.4829
974,2015-08-21,1460.2449
974,2015-08-22,1444.5306
974,2015-08-23,1451.0535
974,2015-08-24,1414.2124
974,2015-08-25,1442.3198
974,2015-08-26,1444.856
974,2015-08-27,1442.4829
974,2015-08-28,1460.2449
974,2015-08-29,1444.5306
974,2015-08-30,1451.0535
974,2015-08-31,1414.2124
974,2015-09-01,1442.3198
974,2015-09-02,1444.856
974,2015-09-03,1442.4829
974,2015-09-04,1460.2449
974,2015-09-05,1444.5306
974,2015-09-06,1451.0535
974,2015-09-07,1414.2124
974,2015-09-08,1442.3198
974,2015-09-09,1444.856
974,2015-09-10,1442.4829
974,2015-09-11,1460.2449
973,2015-08-01,1590.1721
973,2015-08-02,1426.6661
973,2015-08-03,1624.481
973,2015-08-04,1649.8573
973,2015-08-05,1654.0425
973,2015-08-06,1651.326
973,2015-08-07,1659.8628
973,2015-08-08,1590.1721
973,2015-08-09,1426.6661
973,2015-08-10,1624.481
973,2015-08-11,1649.8573
973,2015-08-12,1654.0425
973,2015-08-13,1651.326
973,2015-08-14,1659.8628
973,2015-08-15,1590.1721
973,2015-08-16,1426.6661
973,2015-08-17,1624.481
973,2015-08-18,1649.8573
973,2015-08-19,1654.0425
973,2015-08-20,1651.326
973,2015-08-21,1659.8628
973,2015-08-22,1590.1721
973,2015-08-23,1426.6661
973,2015-08-24,1624.481
973,2015-08-25,1649.8573
973,2015-08-26,1654.0425
973,2015-08-27,1651.326
973,2015-08-28,1659.8628
973,2015-08-29,1590.1721
973,2015-08-30,1426.6661
973,2015-08-31,1624.481
973,2015-09-01,1649.8573
973,2015-09-02,1654.0425
973,2015-09-03,1651.326
973,2015-09-04,1659.8628
973,2015-09-05,1590.1721
973,2015-09-06,1426.6661
973,2015-09-07,1624.481
973,2015-09-08,1649.8573
973,2015-09-09,1654.0425
973,2015-09-10,1651.326
973,2015-09-11,1659.8628
972,2015-08-01,1543.5469
972,2015-08-02,1400.502
972,2015-08-03,1523.8602
972,2015-08-04,1566.5344
972,2015-08-05,1577.4336
972,2015-08-06,1573.0366
972,2015-08-07,1602.8209
972,2015-08-08,1543.5469
972,2015-08-09,1400.502
972,2015-08-10,1523.8602
972,2015-08-11,1566.5344
972,2015-08-12,1577.4336
972,2015-08-13,1573.0366
972,2015-08-14,1602.8209
972,2015-08-15,1543.5469
972,2015-08-16,1400.502
972,2015-08-17,1523.8602
972,2015-08-18,1566.5344
972,2015-08-19,1577.4336
972,2015-08-20,1573.0366
972,2015-08-21,1602.8209
972,2015-08-22,1543.5469
972,2015-08-23,1400.502
972,2015-08-24,1523.8602
972,2015-08-25,1566.5344
972,2015-08-26,1577.4336
972,2015-08-27,1573.0366
972,2015-08-28,1602.8209
972,2015-08-29,1543.5469
972,2015-08-30,1400.502
972,2015-08-31,1523.8602
972,2015-09-01,1566.5344
972,2015-09-02,1577.4336
972,2015-09-03,1573.0366
972,2015-09-04,1602.8209
972,2015-09-05,1543.5469
972,2015-09-06,1400.502
972,2015-09-07,1523.8602
972,2015-09-08,1566.5344
972,2015-09-09,1577.4336
972,2015-09-10,1573.0366
972,2015-09-11,1602.8209
971,2015-08-01,1687.2632
971,2015-08-02,1557.2688
971,2015-08-03,1665.6653
971,2015-08-04,1698.7666
971,2015-08-05,1709.1998
971,2015-08-06,1706.3928
971,2015-08-07,1751.8904
971,2015-08-08,1687.2632
971,2015-08-09,1557.2688
971,2015-08-10,1665.6653
971,2015-08-11,1698.7666
971,2015-08-12,1709.1998
971,2015-08-13,1706.3928
971,2015-08-14,1751.8904
971,2015-08-15,1687.2632
971,2015-08-16,1557.2688
971,2015-08-17,1665.6653
971,2015-08-18,1698.7666
971,2015-08-19,1709.1998
971,2015-08-20,1706.3928
971,2015-08-21,1751.8904
971,2015-08-22,1687.2632
971,2015-08-23,1557.2688
971,2015-08-24,1665.6653
971,2015-08-25,1698.7666
971,2015-08-26,1709.1998
971,2015-08-27,1706.3928
971,2015-08-28,1751.8904
971,2015-08-29,1687.2632
971,2015-08-30,1557.2688
971,2015-08-31,1665.6653
971,2015-09-01,1698.7666
971,2015-09-02,1709.1998
971,2015-09-03,1706.3928
971,2015-09-04,1751.8904
971,2015-09-05,1687.2632
971,2015-09-06,1557.2688
971,2015-09-07,1665.6653
971,2015-09-08,1698.7666
971,2015-09-09,1709.1998
971,2015-09-10,1706.3928
971,2015-09-11,1751.8904
970,2015-08-01,1361.9896
970,2015-08-02,1219.0103
970,2015-08-03,1358.2253
970,2015-08-04,1374.4888
970,2015-08-05,1384.3035
970,2015-08-06,1380.4446
970,2015-08-07,1398.4806
970,2015-08-08,1361.9896
970,2015-08-09,1219.0103
970,2015-08-10,1358.2253
970,2015-08-11,1374.4888
970,2015-08-12,1384.3035
970,2015-08-13,1380.4446
970,2015-08-14,1398.4806
970,2015-08-15,1361.9896
970,2015-08-16,1219.0103
970,2015-08-17,1358.2253
970,2015-08-18,1374.4888
970,2015-08-19,1384.3035
970,2015-08-20,1380.4446
970,2015-08-21,1398.4806
970,2015-08-22,1361.9896
970,2015-08-23,1219.0103
970,2015-08-24,1358.2253
970,2015-08-25,1374.4888
970,2015-08-26,1384.3035
970,2015-08-27,1380.4446
970,2015-08-28,1398.4806
970,2015-08-29,1361.9896
970,2015-08-30,1219.0103
970,2015-08-31,1358.2253
970,2015-09-01,1374.4888
970,2015-09-02,1384.3035
970,2015-09-03,1380.4446
970,2015-09-04,1398.4806
970,2015-09-05,1361.9896
970,2015-09-06,1219.0103
970,2015-09-07,1358.2253
970,2015-09-08,1374.4888
970,2015-09-09,1384.3035
970,2015-09-10,1380.4446
970,2015-09-11,1398.4806
969,2015-08-01,1087.981
969,2015-08-02,980.1499
969,2015-08-03,1132.295
969,2015-08-04,1114.8872
969,2015-08-05,1121.7365
969,2015-08-06,1119.8937
969,2015-08-07,1141.6215
969,2015-08-08,1087.981
969,2015-08-09,980.1499
969,2015-08-10,1132.295
969,2015-08-11,1114.8872
969,2015-08-12,1121.7365
969,2015-08-13,1119.8937
969,2015-08-14,1141.6215
969,2015-08-15,1087.981
969,2015-08-16,980.1499
969,2015-08-17,1132.295
969,2015-08-18,1114.8872
969,2015-08-19,1121.7365
969,2015-08-20,1119.8937
969,2015-08-21,1141.6215
969,2015-08-22,1087.981
969,2015-08-23,980.1499
969,2015-08-24,1132.295
969,2015-08-25,1114.8872
969,2015-08-26,1121.7365
969,2015-08-27,1119.8937
969,2015-08-28,1141.6215
969,2015-08-29,1087.981
969,2015-08-30,980.1499
969,2015-08-31,1132.295
969,2015-09-01,1114.8872
969,2015-09-02,1121.7365
969,2015-09-03,1119.8937
969,2015-09-04,1141.6215
969,2015-09-05,1087.981
969,2015-09-06,980.1499
969,2015-09-07,1132.295
969,2015-09-08,1114.8872
969,2015-09-09,1121.7365
969,2015-09-10,1119.8937
969,2015-09-11,1141.6215
968,2015-08-01,1553.3616
968,2015-08-02,1435.8861
968,2015-08-03,1420.5991
968,2015-08-04,1592.3147
968,2015-08-05,1596.6969
968,2015-08-06,1592.2463
968,2015-08-07,1615.1309
968,2015-08-08,1553.3616
968,2015-08-09,1435.8861
968,2015-08-10,1420.5991
968,2015-08-11,1592.3147
968,2015-08-12,1596.6969
968,2015-08-13,1592.2463
968,2015-08-14,1615.1309
968,2015-08-15,1553.3616
968,2015-08-16,1435.8861
968,2015-08-17,1420.5991
968,2015-08-18,1592.3147
968,2015-08-19,1596.6969
968,2015-08-20,1592.2463
968,2015-08-21,1615.1309
968,2015-08-22,1553.3616
968,2015-08-23,1435.8861
968,2015-08-24,1420.5991
968,2015-08-25,1592.3147
968,2015-08-26,1596.6969
968,2015-08-27,1592.2463
968,2015-08-28,1615.1309
968,2015-08-29,1553.3616
968,2015-08-30,1435.8861
968,2015-08-31,1420.5991
968,2015-09-01,1592.3147
968,2015-09-02,1596.6969
968,2015-09-03,1592.2463
968,2015-09-04,1615.1309
968,2015-09-05,1553.3616
968,2015-09-06,1435.8861
968,2015-09-07,1420.5991
968,2015-09-08,1592.3147
968,2015-09-09,1596.6969
968,2015-09-10,1592.2463
968,2015-09-11,1615.1309
967,2015-08-01,1516.3308
967,2015-08-02,1384.8704
967,2015-08-03,1545.5796
967,2015-08-04,1567.799
967,2015-08-05,1577.4282
967,2015-08-06,1574.8375
967,2015-08-07,1601.1447
967,2015-08-08,1516.3308
967,2015-08-09,1384.8704
967,2015-08-10,1545.5796
967,2015-08-11,1567.799
967,2015-08-12,1577.4282
967,2015-08-13,1574.8375
967,2015-08-14,1601.1447
967,2015-08-15,1516.3308
967,2015-08-16,1384.8704
967,2015-08-17,1545.5796
967,2015-08-18,1567.799
967,2015-08-19,1577.4282
967,2015-08-20,1574.8375
967,2015-08-21,1601.1447
967,2015-08-22,1516.3308
967,2015-08-23,1384.8704
967,2015-08-24,1545.5796
967,2015-08-25,1567.799
967,2015-08-26,1577.4282
967,2015-08-27,1574.8375
967,2015-08-28,1601.1447
967,2015-08-29,1516.3308
967,2015-08-30,1384.8704
967,2015-08-31,1545.5796
967,2015-09-01,1567.799
967,2015-09-02,1577.4282
967,2015-09-03,1574.8375
967,2015-09-04,1601.1447
967,2015-09-05,1516.3308
967,2015-09-06,1384.8704
967,2015-09-07,1545.5796
967,2015-09-08,1567.799
967,2015-09-09,1577.4282
967,2015-09-10,1574.8375
967,2015-09-11,1601.1447
966,2015-08-01,1535.4249
966,2015-08-02,1436.1465
966,2015-08-03,1548.0779
966,2015-08-04,1586.6427
966,2015-08-05,1584.8556
966,2015-08-06,1580.438
966,2015-08-07,1574.8683
966,2015-08-08,1535.4249
